"paper","authors","title","position","contribution ID"
"TUPAB029","D. Trbojevic, S.J. Brooks, T. Roser","New 4th Generation Light Sources with Permanent Magnets",,1700
"TUPAB030","D. Trbojevic, S.J. Brooks, T. Roser, N. Tsoupas","Superb Fixed Field Permanent Magnet Proton Therapy Gantry",,1699
"TUPAB031","K.G. Andersen, S. Devidal, A. Majbour, F. Monnet, A. Cherif, T. Coiffet, A. De Macedo, E. Grenier-Boley, F.-X. Nuiry, D. Pugnat, G. Romagnoli, Y.D.R. Seraphin, N. Thaus, M. Calviani, M.M.J. Gillet, M.R. Monteserin, J.A.F. Somoza","Construction and installation of the new CERN Proton Synchrotron internal beam dumps",,2025
"TUPAB032","L. Serafini, A. Bacci, F. Canella, S. Cialdi, I. Drebot, D. Giannotti, S. Manenti, M. Opromolla, M. Rossetti Conti, A.R. Rossi, M. Ruijter, S. Samsam, V. Torri, M. Placidi, M.R. Masullo, A. Passarelli, M. Bertucci, A. Bosotti, F. Broggi, D. Giove, F. Groppi, P. Michelato, L. Monaco, R. Paparella, D. Sertore, A. Esposito, G. Galzerano, E. Puppin, V. Petrillo, F. Prelz, G. Guerini Rocco, S. Capra, C. Paulin, E. Suerra","BriXSino, a demonstrator for MariX: embedding ERL and two-way acceleration in a CW-SC Linac with recirculating loop",,2708
"TUPAB033","D. Sertore, D. Giove, G. Guerini Rocco, L. Monaco, F. Canella, S. Cialdi, I. Drebot, D. Giannotti, L. Serafini, G. Galzerano, D. Cipriani, E. Suerra","Photocathode Stress Test Bench at INFN LASA",,2668
"TUPAB034","D. Sertore, G. Guerini Rocco, P. Michelato, L. Monaco, S.K. Mohanty, A. Oppelt, F. Stephan, C. Pagani","Development of Multi-alkali antimonides photocathodes for high-brightness RF photoinjectors",,2677
"TUPAB035","D. Sertore, M. Bertucci, M. Bonezzi, A. Bosotti, A. D'Ambros, A.T. Grimaldi, P. Michelato, L. Monaco, R. Paparella, C. Pagani","ESS Medium Beta Cavities Status at INFN LASA",,2674
"TUPAB036","E. Wang, S. Peggs, V. Ptitsyn, K.S. Smith, F.J. Willeke, C.M. Gulliford, G.H. Hoffstaetter, D. Douglas, S.V. Benson, C.E. Mayes","The accelerator design progress for EIC strong hadron cooling",,1914
"TUPAB037","E. Wang, W. Liu, V.H. Ranjbar, J. Skaritka, K.S. Smith, N. Tsoupas, J.M. Grames, J. Guo","The design of a high charge polarized preinjector for the Electron-Ion Collider",,1915
"TUPAB038","S. Setiniyaz, R. Apsimon, P.H. Williams","Simulation of the Filling Pattern Dependent Beam Breakup Instabilities in Energy Recover Linacs",,1055
"TUPAB039","S. Setiniyaz, G. Burt, S.P. Jamison, O. Apsimon, R. Apsimon, O.J. Finlay, D. Lake, M.T. Hibberd, R.B. Appleby, V. Georgiadis, D.M. Graham","Thz Deflectogram of Low Energy Electron Bunches",,1054
"TUPAB040","B. R. Gamage","Design Concept for the Second Interaction Region for Electron-Ion Collider",,2982
"TUPAB041","B. R. Gamage","Detector solenoid compensation for the Electron-Ion Collider",,2981
"TUPAB042","S. Peggs, J.S. Berg, K.A. Drees, C. Liu, H. Lovelace III, Y. Luo, G.J. Marr, A. Marusic, F. Meot, R.J. Michnoff, V. Ptitsyn, G. Robert-Demolaize, S. Verdu-Andres, K.E. Deitrick, B. R. Gamage","Large Radial Shifts in the EIC Hadron Storage Ring",,1811
"TUPAB043","R.T. Dowd, M.P. Atkinson, R. Auchettl, J. Chi, Y.E. Tan, D. Zhu, K. Zingre","Design Options for a Future Lupgrade of the Australian Synchrotron Light Source",,1181
"TUPAB044","Y. Han, X.H. Lu, Y.Z. Zhao, L. Huang, Y. Jiao, X. Liu, S. Wang","Preliminary Study of the on-axis swap-out Injection Scheme for the Southern Advanced Photon Source",,1434
"TUPAB045","Y. Han, Y. Jiao, B. Li, X. Liu, S. Wang","Preliminary design of the low energy injector for the Southern Advanced Photon Source",,1426
"TUPAB046","X. Liu, Y. Jiao, B. Li, S. Wang","Preliminary design of the Full Energy Linac Injector for the Southern Advance Photon Source",,1742
"TUPAB047","B. Li, Y. Jiao, X. Liu, S. Wang","Bunch Compressor Design in the Full Energy Linac Injector for the Southern Advanced Photon Source",,1816
"TUPAB048","S.M. Liuzzo, N. Carmignani, L.R. Carver, L. Farvacque, T.P. Perron, P. Raimondi, S.M. White","HMBA optics correction experience at ESRF",,1375
"TUPAB049","S.M. Liuzzo, N. Carmignani, S.M. White, T. Kulevoy, V.S. Dyubkov","HMBA lattice for USSR",,1325
"TUPAB050","S.M. Liuzzo","A long booster option for a 6 GeV storage ring",,1324
"TUPAB051","E. Karantzoulis","Elettra and Elettra 2.0",,1260
"TUPAB052","J. Wan, Y. Jiao","Current Studies of Applying Machine Learning to Accelerator Physics at IHEP",,1256
"TUPAB053","T.H. Luo, K.M. Baptiste, S. De Santis, D. Li, J.W. Staples, M. Venturini","Design Progress on the Third Harmonic Cavity for ALS-U",,2548
"TUPAB054","A. Loulergue, D. Amorim, P. Brunelle, A. Gamelin, L.S. Nadolski, R. Nagaoka, R. Ollier, M.-A. Tordeux","CDR Baseline Lattice for the Upgrade of SOLEIL",,2086
"TUPAB055","T. Kulevoy, S.V. Barabin, D.A. Liakin, A.Y. Orlov, Y.-C. Chae, R. Wanzenberg, C. Li, N. Carmignani, L.R. Carver, J. Chavanne, J. Jacob, S.M. Liuzzo, T.P. Perron, R. Versteegen, S.M. White, M. Diomede, A. Giribono, C. Vaccarezza, M. Zobov, E.D. Tsyplakov, V.S. Dyubkov, M. Gusarova, M.V. Lalayan, S.M. Polozov, V.I. Rashchikov, A.A. Tishchenko, N.V. Marchenkov, M.S. Saratovskikh, R.A. Senin, M. Migliorati, E. Carideo","USSR - the Project of the Ultimate Synchrotron Radiation Source in Russia",,2398
"TUPAB056","T. Kulevoy, A. Sitnikov, G. Kropachev","Heavy Ion CW-RFQ Development",,2408
"TUPAB057","A.A. Losev, P.N. Alekseev, N.N. Alexeev, T. Kulevoy, A.D. Milyachenko, Yu.A. Satov, A. Shumshurov, Y.S. Pavlov, M.E. Letovaltseva, P.B. Lagov","Carbon beam at I3 injector for semiconductor implantation",,2637
"TUPAB058","Y.P. Sun","Online optimizations of several observable parameters at the Advanced Photon Source",,2306
"TUPAB059","Y.P. Sun","Measurement of the Advanced Photon Source lifetime at different level of beta-beating",,2304
"TUPAB060","Y.P. Sun","Machine learning on beam lifetime and topup efficiency",,2310
"TUPAB061","Y.P. Sun","Anomaly detection by principal component analysis and autoencoder approach",,2307
"TUPAB062","Y.P. Sun","Expediting APS-U long-term particle tracking with arbitrary order Taylor map",,2302
"TUPAB063","N. Nakamura, K. Haga, T. Nogami, M. Tadano","Study of PF-Ring Infrastructure Improvements Using Temperature Measurements in the Ring Tunnel",,2622
"TUPAB064","N. Nakamura, K. Harada, N. Higashi, Y. Honda, R. Kato, C. Mitsuda, S. Nagahashi, T. Obina, M. Shimada, H. Takaki, O. A. Tanaka, Y. Lu","Specifications and Performance of a Chicane Magnet for the cERL IR-FEL",,2334
"TUPAB065","A.I. Wawrzyniak, A. Curcio, K. Gula, M.A. Knafel, G.W. Kowalski, A.M. Marendziak, R. Panas, M. Waniczek, M. Wisniowski","Solaris storage ring performance after 6 years of operation",,2257
"TUPAB066","A. Held, B. Büsing, H. Kaiser, S. Khan, D. Krieg, A.R. Krishnan, C. Mai","Status of the Short-Pulse Source at DELTA",,2489
"TUPAB067","S.F. Mikhailov, V. Popov, P.W. Wallace, Y.K. Wu, J. Yan, H. Ehlers, L.O. Jensen, L. Kochanneck, M.W. Ahmed, M. Sikora","Production of 120 MeV Gamma Ray Beams at the Duke FEL and HIGS Facility",,2563
"TUPAB068","S.F. Mikhailov, V. Popov, Y.K. Wu","Management of FEL Mirror Degradation at the Duke FEL and HIGS Facility",,2571
"TUPAB069","S. Macis, A. Doria, A. Petralia, V. Petrillo, M. Bellaveglia, M. Cestelli Guidi, E. Chiadroni, F. Dipace, A. Ghigo, L. Giannessi, A. Giribono, L. Sabbatini, C. Vaccarezza, S. Lupi","The Sabina Terahertz/Infrared beamline at SPARC-Lab facility",,2400
"TUPAB070","X.F. Wang, W.Q. Zhang, C. Feng","A proposal for MHz level repetition rate external seeded free-electron lasers",,2583
"TUPAB071","T. Weilbach, P. Boonpornprasert, G.Z. Georgiev, G. Koss, M. Krasilnikov, X. Li, A. Lueangaramwong, F. Mueller, A. Oppelt, S. Philipp, F. Stephan, L.V. Vu, H. Shaker","Beam Line Design and Instrumentation for THz@PITZ - the Proof-of-Principle Experiment on a THz SASE FEL at the PITZ Facility",,2429
"TUPAB072","K.Q. Zhang, C. Feng, T. Liu","Multi-color soft X-ray generation based on a self-seeding free electron laser",,1231
"TUPAB073","K.Q. Zhang, C. Feng","Reverse taper enhanced harmonic lasing for seeding an X-ray free-electron laser",,1044
"TUPAB074","X.W. Wu, W. Wuensch, N. Thompson, S. Di Mitri","S-band transverse deflecting structure design for CompactLight",,1286
"TUPAB075","X.W. Wu, N. Catalan-Lasheras, A. Grudiev, W. Wuensch, I. Syratchev, M. Boronat, A.V. Edwards, W.L. Millar, M. Volpi","Breakdown behaviour in a compact X-band SLED-type pulse compressor",,1284
"TUPAB076","X.W. Wu, N. Catalan-Lasheras, A. Grudiev, G. McMonagle, W. Wuensch, I. Syratchev, M. Boronat, A. Castilla, A.V. Edwards, W.L. Millar","High-gradient breakdown studies of two X-band accelerating structures operated in the reversed taper direction",,1283
"TUPAB077","X.W. Wu, A. Grudiev","Novel open cavity for rotating mode SLED-type rf pulse compressors",,1285
"TUPAB078","H.X. Yang, H.X. Deng, B. Liu, D. Wang, K.S. Zhou","Relative Timing Jitter Effects on Two-stage Seeded FEL at SHINE",,1248
"TUPAB079","G. Perez-Segurana, I.R. Bailey, P.H. Williams, R.M. Bodenstein, S.A. Bogacz, D. Douglas, Y. Roblin, T. Satogata","Using ER@CEBAF to Show That a Multipass ERL Can Drive an XFEL",,1232
"TUPAB080","S. Chen, R. Wang, H.X. Deng, X. Fu, D. Gu, B. Liu","Design and Commissioning of the Beam Switchyard for the SXFEL-UF",,1340
"TUPAB081","S. Chen, M. Gu, R. Wang, H.X. Deng, X. Fu","Design of the Beam Distribution System of SHINE",,1344
"TUPAB082","M.A. Pop, S.P. Pirani, F. Curbis, W. Qin, S. Werin","Analysis of the effect of energy chirp in implementing EEHG at SXL",,1378
"TUPAB083","F.-J. Decker, C. Bianchini, D.K. Bohler, A. Brachmann, W.S. Colocho, M.L. Gibbs, K.H. Kim, A.A. Lutman, T.J. Maxwell, J.A. Mock, H.-D. Nuhn, J.C. Sheppard, H. Smith, T.J. Smith, M. Stanek, S. Zelazny, Z. Zhang, C.M. Zimmer","Dual Energies in the LCLS Copper Linac",,1207
"TUPAB084","R. Robles, Z. Huang, G. Marcus","An Empirically-Derived ABCD Matrix for Transverse Dynamics Studies in Seeded Free-Electron Lasers",,2526
"TUPAB085","R. Robles, J.B. Rosenzweig, S.B. van der Geer","Three-Dimensional Radiative Effects in the Compression of Ultra-Short Micro-Bunched Electron Beams",,2529
"TUPAB086","E. Allaria, N. Baboi, K. Baev, M. Beye, F. Christie, C. Gerth, I. Hartl, K. Honkavaara, B. Manschwetus, J. Mueller-Dieckmann, R. Pan, E. Plönjes-Palm, O. Rasmussen, J. Roensch-Schulenburg, L. Schaper, E. Schneidmiller, S. Schreiber, K.I. Tiedtke, M. Tischer, S. Toleikis, R. Treusch, M. Vogt, L. Winkelmann, M.V. Yurkov, J. Zemella","FLASH2020+ plans for a new coherent source at DESY",,2629
"TUPAB087","Y.C. Nie, A. Bernhard, E. Bründermann, A.-S. Mueller, M.J. Nasse, R. Ruprecht, J. Schaefer, M. Schuh, Y. Tong","Full Characterization of the Bunch-Compressor Dipoles for FLUTE",,2612
"TUPAB088","Z. Qi","Multi-color FEL generation through a chirped electron beam bunch train",,2678
"TUPAB089","Z. Qi","Proof-of-principle experiment design for PEHG-FEL in SXFEL user facility",,2670
"TUPAB090","Z. Qi","Preliminary error analysis and light source stability calculation for SHINE",,2657
"TUPAB091","G. Paraskaki, S. Ackermann, E. Allaria, L. Schaper, E. Schneidmiller, M.V. Yurkov, J. Zemella, B. Faatz, W. Hillert","Options for high-repetition-rate seeded FEL",,2705
"TUPAB092","N. Majernik, G. Andonian, A. Fukasawa, G.E. Lawler, W.J. Lynn, B. Naranjo, J.B. Rosenzweig, Y. Sakai, O. Williams, R. Robles, O. Camacho","Demonstration FELs using UC-XFEL technologies at the SAMURAI Laboratory",,2741
"TUPAB093","N. Majernik, G. Andonian, P.D. Hoang, J.B. Rosenzweig, O. Williams, C.I. Clarke, M.J. Hogan, B.D. O'Shea, V. Yakimenko","Positron driven dielectric wakefields",,2294
"TUPAB094","N. Majernik, A. Fukasawa, J.B. Rosenzweig, A. Suraj","Multi-start foil wound solenoids for multipole suppression",,2735
"TUPAB095","N. Majernik, G. Andonian, J.B. Rosenzweig, G. Ha, J.G. Power, D.S. Scott, E.E. Wisniewski, R.J. Roussel","Arbitrary longitudinal pulse shaping with a multi-leaf collimator and emittance exchange",,2235
"TUPAB096","O. Mohsen, M.P. Kelly, T.B. Petersen, P. Piot","Optimizing the beam brightness in a photoinjector for future Free-Electron Lasers",,2739
"TUPAB097","O. Mohsen, P. Piot","High repetition rate compact THz source",,2738
"TUPAB098","O. Mohsen, V. Korampally, P. Piot, R. Dhuley, M.G. Geelhoed, J.C.T. Thangaraj, D. Mihalcea, N. Adams, A. McKeown, I. Salehinia, N. Tom","Recent progress toward a conduction-cooled superconducting radiofrequency electron gun",,2734
"TUPAB099","R. Kato, M. Adachi, N. Higashi, Y. Honda, H. Kawata, T. Miyajima, N. Nakamura, T. Obina, H. Sakai, O. A. Tanaka, Y. Tanimoto, K. Tsuchiya, T. Uchiyama, M. Shimada, N.P. Norvell","Construction of an infrared FEL at the compact ERL",,2018
"TUPAB100","F. Dipace, E. Chiadroni, M. Ferrario, A. Ghigo, L. Giannessi, A. Giribono, L. Sabbatini, C. Vaccarezza, A. Doria, A. Petralia, V. Petrillo, S. Macis, S. Lupi","FEL design elements of SABINA: A Free Electron Laser For THz-MIR Polarized Radiation Emission",,2185
"TUPAB101","O.E. Falowska-Pietrzak, A. Hedqvist, F. Hellberg, N. Bassler, A. Leuschner, D. Noelle, F. Wolff-Fabris","Monte Carlo Simulations and Neutron and Gamma Fluence Measurements to Investigate Stray Radiation in the European XFEL Undulator System",,2204
"TUPAB102","M. Vogt, J. Zemella","A New 2nd Bunch Compression Chicane for the FLASH2020+ Project",,2024
"TUPAB103","D. Samoilenko, W. Hillert, F. Pannek, P. Niknejadi, G. Paraskaki, F. Curbis, M.A. Pop, S. Werin","Discussion on CSR instability in EEHG simulation",,2208
"TUPAB104","F. Christie, J. Roensch-Schulenburg, M. Vogt, J. Zemella","Redesign of the FLASH2 Post-SASE Undulator Beamline",,2021
"TUPAB105","J. Karmakar, M. Aggarwal, S. Ghosh, B. Karmakar, P. Patra, B.K. Sahu, A. Sharma","Simulation Studies for Dark Current Signature From DLS RF Gun",,2030
"TUPAB106","J. Karmakar, S. Ghosh","Simulation Calculations of Compact THz Facility at IUAC, New Delhi",,3201
"TUPAB107","Y.K. Wu","Accelerator and Light Source Research Program at Duke University",,2075
"TUPAB108","Y.K. Wu, S.F. Mikhailov, M. Pentico, V. Popov, P.W. Wallace, J. Yan","First VUV Oscillator FEL Operation below 170 nm",,2077
"TUPAB109","R.A. Margraf, J.P. MacArthur, G. Marcus, T. Sato, D. Zhu, Z. Huang","Characterization of the X-ray Angular Pointing Jitter in the LCLS Hard X-ray Undulator Line",,2836
"TUPAB110","R.A. Margraf, F.-J. Decker, G. Marcus, Z. Huang","Measurement and Correction of RF Kicks in the LCLS Accelerator to Improve Two-Bunch Operation",,2837
"TUPAB111","C. Gerth, E. Allaria, L. Schaper, E. Schneidmiller, S. Schreiber, M. Tischer, P. Vagin, M. Vogt, L. Winkelmann, M.V. Yurkov, J. Zemella","Layout of the Laser Heater for FLASH2020+",,2801
"TUPAB112","C.H. Shim","SASE FEL Intensity Enhancement by Considering Impact of Self-Seeding Section",,2928
"TUPAB113","F. Curbis, L. Isaksson, B.S. Kyle, F. Lindau, E. Mansten, H. Tarawneh, P.F. Tavares, S. Thorin, P. Johnsson, M.A. Pop, W. Qin, S. Werin, V.A. Goryashko, P.M. Salen","Highlights from the conceptual design report of the Soft X-ray Laser at MAX IV",,1786
"TUPAB114","H.M. Castaneda Cortes, D.J. Dunning, N. Thompson","FEL Performance and Beam Quality Assessment of Undulator Line for Soft X-Ray Generation for the CompactLight Facility",,1781
"TUPAB115","J. Roensch-Schulenburg, F. Christie, K. Honkavaara, M. Kuhlmann, S. Schreiber, R. Treusch, M. Vogt, J. Zemella","Status Report of the Superconducting Free-Electron Laser FLASH at DESY",,1666
"TUPAB116","Y. Sumitomo, K. Hayakawa, Y. Hayakawa, K. Nogami, T. Sakai, T. Tanaka, N. Sei","Toward THz coherent undulator radiation experiment with a combination of velocity bunchings",,1717
"TUPAB117","P. Liu, W. Li, Y.K. Wu, J. Yan","Eigenmode Decomposition for Free-Electron Lasers Using Bayesian Analysis",,1705
"TUPAB118","P. Liu, H. Hao, S.F. Mikhailov, V. Popov, Y.K. Wu, J. Yan, A. Afanasev, S.V. Benson","Coherently Mixed Orbital Angular Momentum Photon Beams From a Storage Ring FEL",,1707
"TUPAB119","J.J. Guo, W. Decking, S. Liu, I. Zagorodnov, Q. Gu","Beam Loss Study for the Implementation of a Dechirper in the European XFEL",,1902
"TUPAB120","C.L. Li, X.T. Wang, W.Y. Zhang, H.X. Deng, L. Feng, B. Liu, J.G. Wang","Sub 10fs synchronization of two mode locked lasers with two color balanced optical cross correlator",,1799
"TUPAB121","C.L. Li, X.T. Wang, W.Y. Zhang, H.X. Deng, L. Feng, B. Liu, X.L. Dai","Photoinjector Driver Laser Temporal Shaping and Diagnostics for Shanghai Soft X ray Free Electron Laser",,1797
"TUPAB122","S.K. Karabekyan, S. Abeghyan, M. Bagha-Shanjani, S. Casalbuoni, G. Geloni, J. Grünert, S. Hauf, C. Holz, D. La Civita, J. Laksman, D. Mamchyk, M.P. Planas, F. Preisskorn, S. Serkez, G. Wellenreuther, M. Wuenschel, M. Yakopov, A. Block, W. Decking, N. Golubeva, K. Knebel, T. Ladwig, D.L. Lenz, D. Lipka, R. Mattusch, N. Mildner, E. Negodin, D. Noelle, J. Prenting, F. Saretzki, M. Schloesser, F. Schmidt-Foehre, E. Schneidmiller, D. Thoden, T. Wamsat, S. Wendt, T. Wilksen, T. Wohlenberg, M.V. Yurkov, U. Englisch, H. Sinn, C. Youngman, A. Violante, Y. Li, D.E. Kim, M. Bruegger, M. Calvi, S. Danner, R. Ganter, L. Huber, A. Keller, M.S. Schmidt, T. Schmidt","SASE3 Variable Polarization Project at the European XFEL",,1919
"TUPAB123","S.K. Karabekyan, S. Casalbuoni, D. La Civita, M.P. Planas, S. Serkez, K. Knebel, T. Wohlenberg, H. Sinn","Vacuum chamber design for APPLE-X helical undulators at the European XFEL",,2385
"TUPAB124","J.W. Yan, H.X. Deng, B. Liu, D. Wang, Z.T. Zhao","Self-Amplification of Coherent Energy Modulation in Seeded Free-Electron Lasers",,1480
"TUPAB125","A.T. Potter, A. Wolski, W. Decking, S. Liu, F. Jackson","Studies of Particle Losses From the Beam in the European XFEL Following Scattering by a Slotted Foil",,1483
"TUPAB126","Y.P. Zhu, H.T. Li, Z. Zhao","Spectral Gap in the Middle Infrared FEL Oscillator of FELiChEM",,1462
"TUPAB127","L. Xiao, C. Adolphsen, E.N. Jongewaard, X. Liu, C.-K. Ng, F. Zhou","Spare Gun Multi-Physics Analysis for LCLS-II",,1892
"TUPAB128","L. Xiao, C. Adolphsen, E.N. Jongewaard, Z. Li, X. Liu, F. Zhou","RF Modeling and Simulation of LCLS-II Collimator",,1894
"TUPAB129","Q.S. Chen, B. Qin","Beam Based Alignment in a Compact THz-FEL Facility",,1442
"TUPAB130","Q.S. Chen, Q. Fu, B. Qin","Start-to-End Simulation of an Oscillator Type THz-FEL Facility",,1447
"TUPAB131","H. Yamada, H. Hama, F. Hinode, K. Kanomata, S. Kashiwagi, S. Miura, T. Muto, I. Nagasawa, K. Nanbu, H. Saito, K. Shibata, K. Takahashi","Measurement of Coherent Smith-Purcell Radiation Using Ultra-Short Electron Bunch at T-Acts",,1893
"TUPAB132","F. Burkart, R.W. Assmann, H. Dinter, W. Kuropka, F. Mayet, E. Panofski, T. Vinatier","Status Report of the ARES Linac at DESY",,1563
"TUPAB133","L. Kankadze, D. Alesini","Brazing free RF Pulse Compressor for High Gradient Accelerators",,1566
"TUPAB134","R. Muñoz Horta, D. Lanaia, E. Marin, F. Perez","Linac-to-Booster Optimization Procedure Towards High Transmission for the Alba Injector",,1610
"TUPAB135","A. Huebl, L.D. Amorim, Y. Zhao, E. Zoni, A. Almgren, K.N. Gott, R. Jambunathan, R. Lehe, A. Myers, M.E. Rowan, O. Shapoval, J.-L. Vay, H. Vincenti, W. Zhang, L. Fedeli, D.P. Grote, L. Ge","Exascale Modeling of Plasma-Based Particle Accelerators",,2867
"TUPAB136","H.Y. Barminova, B. Kak","On nonlinear electron beam dynamics in a plasma environment",,2665
"TUPAB137","V.S. Pronskikh, I. Fang, D.V. Neuffer, D. Pushka, K.R. Lynch, J.L. Popp","Pion-production target design for Mu2e-II: radiation damage and thermal analysis",,2320
"TUPAB138","K. Moon, M. Chung, P. Muggli","Determination of the Phase of Wakefield Driven by a Self-Modulated Proton Bunch in Plasma",,2301
"TUPAB139","C.E. Doss, R. Ariniello, K.D. Hunt-Stone, V. Lee, J.R. Cary, M.D. Litos","Laser-Ionized Gas Jet as Passive Underdense Plasma Lens for Relativistic Electron Beams",,2259
"TUPAB140","A. Bonatto, B.S. Nunes, R.P. Nunes","Early development of PICC, a particle-in-cell code written in C",,1156
"TUPAB141","A. Bonatto, R.E. Samad, F.B.D. Tabacow, N.D. Vieira, A.V.F. Zuffi, E.P. Maldonado, R.P. Nunes","Preliminary estimates for the design of a low-power, high repetition-rate laser plasma accelerator at IPEN",,2380
"TUPAB142","R.P. Nunes, G.X. Xia, A. Bonatto","A Low-Dimensional Description of Beam Acceleration in a Plasma Wakefield Accelerator",,2375
"TUPAB143","R.P. Nunes, G.X. Xia, A. Bonatto","On the Ejection of Beam Particles Under Deceleration in Passive Plasma Beam Dumps",,2376
"TUPAB144","A. Knetsch, J.M. Garland, T. Heinemann, A. Sutherland, A. Beaton, A.F. Habib, G.G. Manahan, D. Ullmann, M.D. Litos, G. J. Boyle, T. K. Bruemmer, R.T.P. D'Arcy, S. Diederichs, P. Gonzalez-Caminal, V. Libov, C.A. Lindstrøm, A. Martinez de la Ossa, P. Niknejadi, J. Osterhoff, T. Parikh, K. Poder, L. Schaper, B. Schmidt, S. Schroeder, B. Sheeran, G.E. Tauscher, S. Wesch, P. Winkler, J. C. Wood, L.A. Boulton, S. Bohlen, M. Meisel, M. Zeng, B. Foster, G. Andonian, D.L. Bruhwiler, M.J. Hogan, B.D. O'Shea, V. Yakimenko, J.R. Cary, J. Chappell, A. Deng, J.B. Rosenzweig, B. Hidding, P. Scherkl, O.S. Karger","Beam-Driven Plasma Accelerators as Plasma Cathodes",,2744
"TUPAB145","I.Yu. Kargapolov, K.V. Lotov, P.V. Tuev, I.A. Shalimova","Methods for Numerical Noise Mitigation in Quasistatic Three-Dimensional Particle-in-Cell Code LCODE3D",,2691
"TUPAB146","P. Manwani, N. Majernik, J.B. Rosenzweig, M.D. Litos, D.L. Bruhwiler, B. Hidding","High Brightness Electron Beams from Dragon Tail Injection and the E-312 experiment at FACET-II",,2775
"TUPAB147","P. Manwani, H.S. Ancelin, N. Majernik, J.B. Rosenzweig, G. Ha, J.G. Power, M. Yadav, G. Andonian","Asymmetric beam driven plasma wakefields at the AWA",,2776
"TUPAB148","P. Manwani, N. Majernik, J.B. Rosenzweig, M. Yadav, C.E. Hansel","Optical-Period Bunch Trains to Resonantly Excite TV/m Wakefields in the Quasi-Nonlinear Regime and the E-317 Experiment at Facet-Ii",,2772
"TUPAB149","V. Lee, R. Ariniello, C.E. Doss, K.D. Hunt-Stone, M.D. Litos","Optical Diagnostics for Density and Width Measurement in PWFA Plasma Source",,2387
"TUPAB150","R. Ariniello, C.E. Doss, K.D. Hunt-Stone, V. Lee, J.R. Cary, M.D. Litos","An Analytic Approach to Describing the Evolution of the Witness Beam in A Plasma Based Accelerator",,2766
"TUPAB151","A. Ferran Pousa, I.V. Agapov, S. A. Antipov, R.W. Assmann, R. Brinkmann, W. Leemans, A. Martinez de la Ossa, J. Osterhoff, M. Thevenet","Energy Stabilization of Laser-Plasma Accelerators",,2230
"TUPAB152","Y. Zhao, A. Huebl, R. Lehe, A. Myers, C.B. Schroeder, M. Thevenet, J.-L. Vay","Modeling of Emittance Growth Due to Coulomb Collisions with Plasma Electrons in Plasma-Based Accelerators",,2253
"TUPAB153","N.M. Cook, E. Carlin, J.A. Carlsson, S.J. Coleman, P. Moeller, R. Nagler, E.C. Hansen, P. Tzeferacos","Modeling of Capillary Discharge Plasmas for Wakefield Accelerators and Beam Transport",,2888
"TUPAB154","N.M. Cook, J.P. Edelen, C.C. Hall, Y. Hu, X. Tan","Modeling and Optimization of High Current Thermionic Energy Converters",,2920
"TUPAB155","R.T. Ovsiannikov, I.P. Levchuk (Yarovaya), V.I. Maslov, I.N. Onishchenko","Obtaining Accelerated Electron Bunch of Good Quality in Plasma Wakefield  Accelerator",,3422
"TUPAB156","R.T. Ovsiannikov, I.P. Levchuk (Yarovaya), V.I. Maslov, I.N. Onishchenko","Optimal Field Shape, Accelerating Positron Bunch in Plasma Wakefield",,3421
"TUPAB157","R.T. Ovsiannikov, I.P. Levchuk (Yarovaya), V.I. Maslov, I.N. Onishchenko","Obtaining Long Accelerated Electron Bunch of Good Quality in Plasma  Wakefield Accelerator at High Transformer Ratio",,3423
"TUPAB158","J.P. Farmer, P. Muggli, E. Gschwendtner, M.S. Weidl, L. Liang","Electron witness constraints for AWAKE",,1851
"TUPAB159","E. Gschwendtner","AWAKE Run 2 at CERN",,1768
"TUPAB160","G. Zevi Della Porta, E. Gschwendtner, L. Verra, P. Muggli, K. Moon","Preparation for electron-seeding of proton bunch self-modulation in AWAKE",,1764
"TUPAB161","M. Hüther, M. Moreira, P. Muggli, J.M. Vieira","The Hosing Instability of a Long Charged Particle Bunch in Plasma",,1603
"TUPAB162","K.A. Wolfinger, M.D. Litos, G.R. Werner, J.R. Cary","EMP Generation by Laser-Plasma Interaction",,1998
"TUPAB163","E. Panofski, J. Dirkwinkel, T. Huelsenbusch, A.R. Maier, J. Osterhoff, G. Palmer, T. Parikh, P.A. Walker, P. Winkler, M. Kaluza, A. Sävert, E. Bründermann, B. Haerer, A.-S. Mueller, C. Widmann, C. Braun, T.F.J. Eichner, L. Hübner, S. Jalas, L. Jeppe, M. Kirchen, P. Messner, M. Schnepp, M. Trunk, C.M. Werle","Developing a 50 MeV LPA-based injector at ATHENA for a compact storage ring",,1683
"TUPAB164","P.I. Morales Guzman, F. Batsch, P. Muggli, T. Nechaeva, J.M. Vieira, A.-M. Bachmann","Modulation Frequency of a Proton Bunch in Plasmas With Density Gradients",,1605
"TUPAB165","F. Batsch, P. Muggli","Transition From Instability-Based to Phase-Controlled Self-Modulation of a Relativistic Particle Bunch in Plasma",,2119
"TUPAB166","R.A. Kostin, C. Jing, M.P. Kelly, I.V. Gonin, T.N. Khabiboulline, G.V. Romanov, V.P. Yakovlev, R.E. Laxdal","A New Design of a Dressed Balloon Cavity With Superior Mechanical Properties",,1518
"TUPAB167","R.A. Kostin, C. Jing, Y. Zhao, S. Posen","Status of SRF conduction cooled photogun for UED/UEM",,1510
